1850.0416666667,-0.69
1850.125,-0.279
1850.2083333333,-0.728
1850.2916666667,-0.565
1850.375,-0.322
1850.4583333333,-0.215
1850.5416666667,-0.13
1850.625,-0.234
1850.7083333333,-0.439
1850.7916666667,-0.455
1850.875,-0.191
1850.9583333333,-0.265
1851.0416666667,-0.295
1851.125,-0.346
1851.2083333333,-0.468
1851.2916666667,-0.441
1851.375,-0.304
1851.4583333333,-0.189
1851.5416666667,-0.216
1851.625,-0.159
1851.7083333333,-0.111
1851.7916666667,-0.054
1851.875,-0.021
1851.9583333333,-0.056
1852.0416666667,-0.301
1852.125,-0.455
1852.2083333333,-0.492
1852.2916666667,-0.561
1852.375,-0.206
1852.4583333333,-0.04
1852.5416666667,-0.013
1852.625,-0.205
1852.7083333333,-0.132
1852.7916666667,-0.218
1852.875,-0.193
1852.9583333333,0.092
1853.0416666667,-0.169
1853.125,-0.324
1853.2083333333,-0.312
1853.2916666667,-0.346
1853.375,-0.272
1853.4583333333,-0.176
1853.5416666667,-0.06
1853.625,-0.148
1853.7083333333,-0.404
1853.7916666667,-0.363
1853.875,-0.247
1853.9583333333,-0.424
1854.0416666667,-0.352
1854.125,-0.274
1854.2083333333,-0.271
1854.2916666667,-0.346
1854.375,-0.228
1854.4583333333,-0.209
1854.5416666667,-0.23
1854.625,-0.167
1854.7083333333,-0.114
1854.7916666667,-0.193
1854.875,-0.366
1854.9583333333,-0.229
1855.0416666667,-0.151
1855.125,-0.393
1855.2083333333,-0.298
1855.2916666667,-0.219
1855.375,-0.339
1855.4583333333,-0.163
1855.5416666667,-0.273
1855.625,-0.162
1855.7083333333,-0.327
1855.7916666667,-0.211
1855.875,-0.202
1855.9583333333,-0.48
1856.0416666667,-0.129
1856.125,-0.367
1856.2083333333,-0.51
1856.2916666667,-0.362
1856.375,-0.118
1856.4583333333,-0.3
1856.5416666667,-0.311
1856.625,-0.311
1856.7083333333,-0.452
1856.7916666667,-0.382
1856.875,-0.605
1856.9583333333,-0.447
1857.0416666667,-0.515
1857.125,-0.326
1857.2083333333,-0.429
1857.2916666667,-0.637
1857.375,-0.564
1857.4583333333,-0.31
1857.5416666667,-0.54
1857.625,-0.324
1857.7083333333,-0.383
1857.7916666667,-0.467
1857.875,-0.663
1857.9583333333,-0.348
1858.0416666667,-0.529
1858.125,-0.699
1858.2083333333,-0.541
1858.2916666667,-0.507
1858.375,-0.644
1858.4583333333,-0.569
1858.5416666667,-0.324
1858.625,-0.277
1858.7083333333,-0.336
1858.7916666667,-0.198
1858.875,-0.634
