1860.875	0.629
1860.9583333333	0.81
1861.0416666667	0.95
1861.125	1.048
1861.2083333333	0.914
1861.2916666667	0.66
1861.375	0.661
1861.4583333333	0.634
1861.5416666667	0.624
1861.625	0.721
1861.7083333333	0.712
1861.7916666667	0.708
1861.875	0.734
1861.9583333333	0.904
1862.0416666667	1.135
1862.125	1.224
1862.2083333333	0.867
1862.2916666667	0.644
1862.375	0.61
1862.4583333333	0.578
1862.5416666667	0.614
1862.625	0.706
1862.7083333333	0.709
1862.7916666667	0.783
1862.875	0.833
1862.9583333333	0.941
1863.0416666667	1.126
1863.125	1.167
1863.2083333333	0.88
1863.2916666667	0.664
1863.375	0.616
1863.4583333333	0.601
1863.5416666667	0.639
1863.625	0.729
1863.7083333333	0.742
1863.7916666667	0.808
1863.875	0.808
1863.9583333333	0.931
1864.0416666667	1.119
1864.125	1.102
1864.2083333333	0.852
1864.2916666667	0.615
1864.375	0.651
1864.4583333333	0.58
1864.5416666667	0.597
1864.625	0.684
1864.7083333333	0.772
1864.7916666667	0.77
1864.875	0.703
1864.9583333333	0.867
1865.0416666667	1.136
1865.125	1.352
1865.2083333333	0.923
1865.2916666667	0.633
1865.375	0.644
1865.4583333333	0.614
1865.5416666667	0.649
1865.625	0.711
1865.7083333333	0.783
1865.7916666667	0.873
1865.875	0.815
1865.9583333333	0.883
1866.0416666667	1.082
1866.125	1.099
1866.2083333333	0.843
1866.2916666667	0.66
1866.375	0.674
1866.4583333333	0.619
1866.5416666667	0.625
1866.625	0.709
1866.7083333333	0.739
1866.7916666667	0.801
1866.875	0.859
1866.9583333333	0.988
1867.0416666667	1.115
1867.125	1.232
1867.2083333333	0.872
1867.2916666667	0.62
1867.375	0.64
1867.4583333333	0.601
1867.5416666667	0.598
1867.625	0.71
1867.7083333333	0.732
1867.7916666667	0.788
1867.875	0.828
1867.9583333333	0.861
1868.0416666667	1.248
1868.125	1.37
1868.2083333333	0.976
1868.2916666667	0.611
1868.375	0.626
1868.4583333333	0.605
1868.5416666667	0.583
1868.625	0.663
1868.7083333333	0.664
1868.7916666667	0.687
1868.875	0.696
1868.9583333333	0.851
1869.0416666667	1.164
1869.125	1.025
1869.2083333333	0.723
1869.2916666667	0.551
1869.375	0.605
1869.4583333333	0.554
1869.5416666667	0.562
1869.625	0.677
1869.7083333333	0.644
1869.7916666667	0.659
1869.875	0.62
1869.9583333333	0.742
1870.0416666667	0.911
1870.125	0.818
1870.2083333333	0.627
1870.2916666667	0.529
1870.375	0.563
1870.4583333333	0.502
1870.5416666667	0.523
1870.625	0.642
1870.7083333333	0.634
1870.7916666667	0.699
1870.875	0.612
1870.9583333333	0.753
1871.0416666667	1.037
1871.125	1.034
1871.2083333333	0.774
1871.2916666667	0.547
1871.375	0.577
1871.4583333333	0.526
1871.5416666667	0.517
1871.625	0.603
1871.7083333333	0.636
1871.7916666667	0.647
1871.875	0.64
1871.9583333333	0.707
1872.0416666667	0.919
1872.125	0.88
1872.2083333333	0.715
1872.2916666667	0.525
1872.375	0.548
1872.4583333333	0.474
1872.5416666667	0.528
1872.625	0.609
1872.7083333333	0.595
1872.7916666667	0.597
1872.875	0.569
1872.9583333333	0.649
1873.0416666667	0.844
1873.125	0.937
1873.2083333333	0.696
1873.2916666667	0.541
1873.375	0.543
1873.4583333333	0.513
1873.5416666667	0.517
1873.625	0.589
1873.7083333333	0.589
1873.7916666667	0.607
1873.875	0.546
1873.9583333333	0.63
1874.0416666667	0.958
1874.125	0.796
1874.2083333333	0.648
1874.2916666667	0.528
1874.375	0.577
1874.4583333333	0.529
1874.5416666667	0.52
1874.625	0.616
1874.7083333333	0.561
1874.7916666667	0.55
1874.875	0.549
1874.9583333333	0.605
1875.0416666667	0.789
1875.125	0.888
1875.2083333333	0.615
1875.2916666667	0.517
1875.375	0.528
1875.4583333333	0.492
1875.5416666667	0.488
1875.625	0.598
1875.7083333333	0.597
1875.7916666667	0.58
1875.875	0.539
1875.9583333333	0.586
1876.0416666667	0.808
1876.125	0.694
1876.2083333333	0.637
1876.2916666667	0.519
1876.375	0.518
1876.4583333333	0.504
1876.5416666667	0.523
1876.625	0.6
1876.7083333333	0.596
1876.7916666667	0.55
1876.875	0.507
1876.9583333333	0.605
1877.0416666667	0.822
1877.125	0.729
1877.2083333333	0.648
1877.2916666667	0.494
1877.375	0.513
1877.4583333333	0.498
1877.5416666667	0.549
1877.625	0.587
1877.7083333333	0.558
1877.7916666667	0.536
1877.875	0.511
1877.9583333333	0.579
1878.0416666667	0.757
1878.125	0.67
1878.2083333333	0.588
1878.2916666667	0.493
1878.375	0.51
1878.4583333333	0.492
1878.5416666666	0.521
1878.625	0.588
1878.7083333333	0.518
1878.7916666666	0.547
1878.875	0.507
1878.9583333333	0.556
1879.0416666666	0.801
1879.125	0.649
1879.2083333333	0.557
1879.2916666666	0.477
1879.375	0.482
1879.4583333333	0.444
1879.5416666666	0.491
1879.625	0.561
1879.7083333333	0.537
1879.7916666666	0.522
1879.875	0.479
1879.9583333333	0.533
1880.0416666666	0.754
1880.125	0.588
1880.2083333333	0.556
1880.2916666666	0.476
1880.375	0.513
1880.4583333333	0.448
1880.5416666666	0.491
1880.625	0.562
1880.7083333333	0.547
1880.7916666666	0.532
1880.875	0.46
1880.9583333333	0.524
1881.0416666666	0.678
1881.125	0.615
1881.2083333333	0.521
1881.2916666666	0.481
1881.375	0.493
1881.4583333333	0.45
1881.5416666666	0.455
1881.625	0.579
1881.7083333333	0.545
1881.7916666666	0.521
1881.875	0.455
1881.9583333333	0.51
1882.0416666666	0.655
1882.125	0.562
1882.2083333333	0.534
1882.2916666666	0.457
1882.375	0.474
1882.4583333333	0.425
1882.5416666666	0.469
1882.625	0.561
1882.7083333333	0.525
1882.7916666666	0.517
1882.875	0.452
1882.9583333333	0.512
1883.0416666666	0.615
1883.125	0.551
1883.2083333333	0.487
1883.2916666666	0.45
1883.375	0.456
1883.4583333333	0.411
1883.5416666666	0.435
1883.625	0.542
1883.7083333333	0.502
1883.7916666666	0.48
1883.875	0.416
1883.9583333333	0.458
1884.0416666666	0.668
1884.125	0.545
1884.2083333333	0.493
1884.2916666666	0.438
1884.375	0.445
1884.4583333333	0.397
1884.5416666666	0.458
1884.625	0.54
1884.7083333333	0.52
1884.7916666666	0.481
1884.875	0.401
1884.9583333333	0.448
1885.0416666666	0.578
1885.125	0.513
1885.2083333333	0.472
1885.2916666666	0.431
1885.375	0.443
1885.4583333333	0.395
1885.5416666666	0.448
1885.625	0.562
1885.7083333333	0.504
1885.7916666666	0.466
1885.875	0.405
1885.9583333333	0.425
1886.0416666666	0.573
1886.125	0.509
1886.2083333333	0.467
1886.2916666666	0.44
1886.375	0.461
1886.4583333333	0.386
1886.5416666666	0.462
1886.625	0.547
1886.7083333333	0.513
1886.7916666666	0.462
1886.875	0.406
1886.9583333333	0.436
1887.0416666666	0.579
1887.125	0.516
1887.2083333333	0.482
1887.2916666666	0.439
1887.375	0.455
1887.4583333333	0.388
1887.5416666666	0.454
1887.625	0.545
1887.7083333333	0.507
1887.7916666666	0.468
1887.875	0.386
1887.9583333333	0.446
1888.0416666666	0.626
1888.125	0.557
1888.2083333333	0.487
1888.2916666666	0.431
1888.375	0.455
1888.4583333333	0.388
1888.5416666666	0.458
1888.625	0.558
1888.7083333333	0.496
1888.7916666666	0.476
1888.875	0.419
1888.9583333333	0.481
1889.0416666666	0.64
1889.125	0.562
1889.2083333333	0.511
1889.2916666666	0.449
1889.375	0.454
1889.4583333333	0.392
1889.5416666666	0.46
1889.625	0.56
1889.7083333333	0.517
1889.7916666666	0.502
1889.875	0.454
1889.9583333333	0.492
1890.0416666666	0.622
1890.125	0.576
1890.2083333333	0.515
1890.2916666666	0.447
1890.375	0.463
1890.4583333333	0.405
1890.5416666666	0.46
1890.625	0.549
1890.7083333333	0.514
1890.7916666666	0.523
1890.875	0.444
1890.9583333333	0.488
1891.0416666666	0.668
1891.125	0.612
1891.2083333333	0.538
1891.2916666666	0.469
1891.375	0.441
1891.4583333333	0.384
1891.5416666666	0.462
1891.625	0.575
1891.7083333333	0.532
1891.7916666666	0.546
1891.875	0.432
1891.9583333333	0.504
1892.0416666666	0.673
1892.125	0.594
1892.2083333333	0.515
1892.2916666666	0.447
1892.375	0.458
1892.4583333333	0.424
1892.5416666666	0.477
1892.625	0.562
1892.7083333333	0.535
1892.7916666666	0.522
1892.875	0.468
1892.9583333333	0.502
1893.0416666666	0.683
1893.125	0.56
1893.2083333333	0.52
1893.2916666666	0.458
1893.375	0.452
1893.4583333333	0.422
1893.5416666666	0.472
1893.625	0.563
1893.7083333333	0.521
1893.7916666666	0.504
1893.875	0.451
1893.9583333333	0.509
1894.0416666666	0.652
1894.125	0.592
1894.2083333333	0.531
1894.2916666666	0.447
1894.375	0.46
1894.4583333333	0.412
1894.5416666666	0.476
1894.625	0.555
1894.7083333333	0.525
1894.7916666666	0.498
1894.875	0.464
1894.9583333333	0.495
1895.0416666666	0.637
1895.125	0.566
1895.2083333333	0.535
1895.2916666666	0.474
1895.375	0.473
1895.4583333333	0.417
1895.5416666666	0.463
1895.625	0.557
1895.7083333333	0.514
1895.7916666666	0.488
1895.875	0.456
1895.9583333333	0.49
1896.0416666666	0.625
1896.125	0.562
1896.2083333333	0.494
1896.2916666666	0.454
1896.375	0.467
1896.4583333333	0.391
1896.5416666666	0.469
1896.625	0.557
1896.7083333333	0.548
1896.7916666666	0.497
1896.875	0.439
1896.9583333333	0.482
1897.0416666666	0.656
1897.125	0.567
1897.2083333333	0.515
1897.2916666666	0.454
1897.375	0.438
1897.4583333333	0.399
1897.5416666666	0.457
1897.625	0.572
1897.7083333333	0.528
1897.7916666666	0.484
1897.875	0.449
1897.9583333333	0.468
1898.0416666666	0.605
1898.125	0.549
1898.2083333333	0.509
1898.2916666666	0.452
1898.375	0.457
1898.4583333333	0.383
1898.5416666666	0.477
1898.625	0.564
1898.7083333333	0.526
1898.7916666666	0.475
1898.875	0.446
1898.9583333333	0.438
1899.0416666666	0.605
1899.125	0.531
1899.2083333333	0.485
1899.2916666666	0.442
1899.375	0.457
1899.4583333333	0.395
1899.5416666666	0.474
1899.625	0.57
1899.7083333333	0.529
1899.7916666666	0.476
1899.875	0.426
1899.9583333333	0.443
1900.0416666666	0.618
1900.125	0.541
1900.2083333333	0.504
1900.2916666666	0.463
1900.375	0.465
1900.4583333333	0.441
1900.5416666666	0.48
1900.625	0.54
1900.7083333333	0.538
1900.7916666666	0.5
1900.875	0.447
1900.9583333333	0.466
1901.0416666666	0.573
1901.125	0.497
1901.2083333333	0.479
1901.2916666666	0.457
1901.375	0.465
1901.4583333333	0.414
1901.5416666666	0.481
1901.625	0.561
1901.7083333333	0.522
1901.7916666666	0.481
1901.875	0.431
1901.9583333333	0.458
1902.0416666666	0.572
1902.125	0.515
1902.2083333333	0.456
1902.2916666666	0.427
1902.375	0.436
1902.4583333333	0.405
1902.5416666666	0.456
1902.625	0.545
1902.7083333333	0.527
1902.7916666666	0.473
1902.875	0.418
1902.9583333333	0.448
1903.0416666666	0.579
1903.125	0.5
1903.2083333333	0.454
1903.2916666666	0.431
1903.375	0.445
1903.4583333333	0.391
1903.5416666666	0.456
1903.625	0.543
1903.7083333333	0.511
1903.7916666666	0.468
1903.875	0.413
1903.9583333333	0.43
1904.0416666666	0.556
1904.125	0.495
1904.2083333333	0.461
1904.2916666666	0.451
1904.375	0.444
1904.4583333333	0.375
1904.5416666666	0.455
1904.625	0.528
1904.7083333333	0.523
1904.7916666666	0.456
1904.875	0.414
1904.9583333333	0.434
1905.0416666666	0.544
1905.125	0.475
1905.2083333333	0.454
1905.2916666666	0.433
1905.375	0.449
1905.4583333333	0.373
1905.5416666666	0.443
1905.625	0.531
1905.7083333333	0.514
1905.7916666666	0.451
1905.875	0.404
1905.9583333333	0.418
1906.0416666666	0.567
1906.125	0.485
1906.2083333333	0.452
1906.2916666666	0.444
1906.375	0.445
1906.4583333333	0.359
1906.5416666666	0.445
1906.625	0.519
1906.7083333333	0.497
1906.7916666666	0.48
1906.875	0.413
1906.9583333333	0.42
1907.0416666666	0.498
1907.125	0.474
1907.2083333333	0.442
1907.2916666666	0.428
1907.375	0.436
1907.4583333333	0.366
1907.5416666666	0.44
1907.625	0.524
1907.7083333333	0.486
1907.7916666666	0.469
1907.875	0.383
1907.9583333333	0.396
1908.0416666666	0.529
1908.125	0.448
1908.2083333333	0.439
1908.2916666666	0.413
1908.375	0.435
1908.4583333333	0.376
1908.5416666666	0.439
1908.625	0.524
1908.7083333333	0.504
1908.7916666666	0.437
1908.875	0.383
1908.9583333333	0.395
1909.0416666666	0.514
1909.125	0.457
1909.2083333333	0.439
1909.2916666666	0.409
1909.375	0.426
1909.4583333333	0.355
1909.5416666666	0.441
1909.625	0.526
1909.7083333333	0.499
1909.7916666666	0.443
1909.875	0.356
1909.9583333333	0.401
1910.0416666666	0.516
1910.125	0.46
1910.2083333333	0.45
1910.2916666666	0.412
1910.375	0.417
1910.4583333333	0.345
1910.5416666666	0.441
1910.625	0.537
1910.7083333333	0.49
1910.7916666666	0.434
1910.875	0.367
1910.9583333333	0.4
1911.0416666666	0.495
1911.125	0.432
1911.2083333333	0.423
1911.2916666666	0.401
1911.375	0.404
1911.4583333333	0.358
1911.5416666666	0.441
1911.625	0.521
1911.7083333333	0.505
1911.7916666666	0.446
1911.875	0.374
1911.9583333333	0.381
1912.0416666666	0.476
1912.125	0.431
1912.2083333333	0.427
1912.2916666666	0.415
1912.375	0.405
1912.4583333333	0.354
1912.5416666666	0.414
1912.625	0.525
1912.7083333333	0.482
1912.7916666666	0.445
1912.875	0.39
1912.9583333333	0.391
1913.0416666666	0.489
1913.125	0.427
1913.2083333333	0.425
1913.2916666666	0.414
1913.375	0.402
1913.4583333333	0.35
1913.5416666666	0.446
1913.625	0.527
1913.7083333333	0.481
1913.7916666666	0.42
1913.875	0.376
1913.9583333333	0.385
1914.0416666666	0.494
1914.125	0.434
1914.2083333333	0.439
1914.2916666666	0.406
1914.375	0.409
1914.4583333333	0.348
1914.5416666666	0.445
1914.625	0.533
1914.7083333333	0.535
1914.7916666666	0.464
1914.875	0.422
1914.9583333333	0.402
1915.0416666666	0.518
1915.1249999999	0.459
1915.2083333333	0.468
1915.2916666666	0.442
1915.3749999999	0.454
1915.4583333333	0.409
1915.5416666666	0.507
1915.6249999999	0.559
1915.7083333333	0.511
1915.7916666666	0.476
1915.8749999999	0.418
1915.9583333333	0.436
1916.0416666666	0.541
1916.1249999999	0.454
1916.2083333333	0.462
1916.2916666666	0.447
1916.3749999999	0.456
1916.4583333333	0.403
1916.5416666666	0.48
1916.6249999999	0.534
1916.7083333333	0.484
1916.7916666666	0.452
1916.8749999999	0.395
1916.9583333333	0.459
1917.0416666666	0.515
1917.1249999999	0.487
1917.2083333333	0.466
1917.2916666666	0.442
1917.3749999999	0.459
1917.4583333333	0.403
1917.5416666666	0.494
1917.6249999999	0.581
1917.7083333333	0.513
1917.7916666666	0.46
1917.8749999999	0.407
1917.9583333333	0.439
1918.0416666666	0.544
1918.1249999999	0.455
1918.2083333333	0.5
1918.2916666666	0.484
1918.3749999999	0.482
1918.4583333333	0.451
1918.5416666666	0.512
1918.6249999999	0.575
1918.7083333333	0.532
1918.7916666666	0.51
1918.8749999999	0.448
1918.9583333333	0.494
1919.0416666666	0.58
1919.1249999999	0.486
1919.2083333333	0.506
1919.2916666666	0.484
1919.3749999999	0.435
1919.4583333333	0.402
1919.5416666666	0.485
1919.6249999999	0.561
1919.7083333333	0.502
1919.7916666666	0.468
1919.8749999999	0.399
1919.9583333333	0.439
1920.0416666666	0.527
1920.1249999999	0.449
1920.2083333333	0.466
1920.2916666666	0.472
1920.3749999999	0.426
1920.4583333333	0.42
1920.5416666666	0.485
1920.6249999999	0.536
1920.7083333333	0.501
1920.7916666666	0.465
1920.8749999999	0.393
1920.9583333333	0.427
1921.0416666666	0.509
1921.1249999999	0.444
1921.2083333333	0.452
1921.2916666666	0.41
1921.3749999999	0.416
1921.4583333333	0.387
1921.5416666666	0.452
1921.6249999999	0.535
1921.7083333333	0.481
1921.7916666666	0.416
1921.8749999999	0.38
1921.9583333333	0.409
1922.0416666666	0.472
1922.1249999999	0.422
1922.2083333333	0.434
1922.2916666666	0.411
1922.3749999999	0.424
1922.4583333333	0.379
1922.5416666666	0.45
1922.6249999999	0.525
1922.7083333333	0.454
1922.7916666666	0.422
1922.8749999999	0.365
1922.9583333333	0.399
1923.0416666666	0.45
1923.1249999999	0.42
1923.2083333333	0.415
1923.2916666666	0.403
1923.3749999999	0.406
1923.4583333333	0.358
1923.5416666666	0.434
1923.6249999999	0.532
1923.7083333333	0.464
1923.7916666666	0.414
1923.8749999999	0.352
1923.9583333333	0.386
1924.0416666666	0.465
1924.1249999999	0.413
1924.2083333333	0.43
1924.2916666666	0.404
1924.3749999999	0.419
1924.4583333333	0.361
1924.5416666666	0.453
1924.6249999999	0.527
1924.7083333333	0.485
1924.7916666666	0.436
1924.8749999999	0.359
1924.9583333333	0.407
1925.0416666666	0.471
1925.1249999999	0.416
1925.2083333333	0.428
1925.2916666666	0.402
1925.3749999999	0.421
1925.4583333333	0.364
1925.5416666666	0.442
1925.6249999999	0.537
1925.7083333333	0.487
1925.7916666666	0.406
1925.8749999999	0.358
1925.9583333333	0.398
1926.0416666666	0.465
1926.1249999999	0.414
1926.2083333333	0.426
1926.2916666666	0.408
1926.3749999999	0.417
1926.4583333333	0.366
1926.5416666666	0.45
1926.6249999999	0.529
1926.7083333333	0.478
1926.7916666666	0.406
1926.8749999999	0.356
1926.9583333333	0.382
1927.0416666666	0.472
1927.1249999999	0.412
1927.2083333333	0.422
1927.2916666666	0.398
1927.3749999999	0.404
1927.4583333333	0.359
1927.5416666666	0.441
1927.6249999999	0.511
1927.7083333333	0.472
1927.7916666666	0.398
1927.8749999999	0.355
1927.9583333333	0.383
1928.0416666666	0.455
1928.1249999999	0.398
1928.2083333333	0.422
1928.2916666666	0.399
1928.3749999999	0.397
1928.4583333333	0.356
1928.5416666666	0.437
1928.6249999999	0.511
1928.7083333333	0.482
1928.7916666666	0.401
1928.8749999999	0.363
1928.9583333333	0.384
1929.0416666666	0.456
1929.1249999999	0.405
1929.2083333333	0.422
1929.2916666666	0.397
1929.3749999999	0.417
1929.4583333333	0.355
1929.5416666666	0.434
1929.6249999999	0.53
1929.7083333333	0.466
1929.7916666666	0.401
1929.8749999999	0.354
1929.9583333333	0.382
1930.0416666666	0.463
1930.1249999999	0.393
1930.2083333333	0.431
1930.2916666666	0.407
1930.3749999999	0.414
1930.4583333333	0.367
1930.5416666666	0.455
1930.6249999999	0.537
1930.7083333333	0.49
1930.7916666666	0.399
1930.8749999999	0.37
1930.9583333333	0.393
1931.0416666666	0.449
1931.1249999999	0.389
1931.2083333333	0.422
1931.2916666666	0.411
1931.3749999999	0.407
1931.4583333333	0.365
1931.5416666666	0.467
1931.6249999999	0.535
1931.7083333333	0.47
1931.7916666666	0.431
1931.8749999999	0.363
1931.9583333333	0.389
1932.0416666666	0.458
1932.1249999999	0.403
1932.2083333333	0.425
1932.2916666666	0.394
1932.3749999999	0.401
1932.4583333333	0.356
1932.5416666666	0.449
1932.6249999999	0.556
1932.7083333333	0.471
1932.7916666666	0.399
1932.8749999999	0.34
1932.9583333333	0.384
1933.0416666666	0.463
1933.1249999999	0.392
1933.2083333333	0.389
1933.2916666666	0.4
1933.3749999999	0.402
1933.4583333333	0.368
1933.5416666666	0.451
1933.6249999999	0.524
1933.7083333333	0.461
1933.7916666666	0.395
1933.8749999999	0.345
1933.9583333333	0.367
1934.0416666666	0.442
1934.1249999999	0.371
1934.2083333333	0.392
1934.2916666666	0.396
1934.3749999999	0.394
1934.4583333333	0.369
1934.5416666666	0.447
1934.6249999999	0.535
1934.7083333333	0.463
1934.7916666666	0.396
1934.8749999999	0.332
1934.9583333333	0.376
1935.0416666666	0.446
1935.1249999999	0.377
1935.2083333333	0.381
1935.2916666666	0.391
1935.3749999999	0.399
1935.4583333333	0.365
1935.5416666666	0.438
1935.6249999999	0.528
1935.7083333333	0.466
1935.7916666666	0.387
1935.8749999999	0.332
1935.9583333333	0.38
1936.0416666666	0.425
1936.1249999999	0.369
1936.2083333333	0.372
1936.2916666666	0.365
1936.3749999999	0.389
1936.4583333333	0.352
1936.5416666666	0.425
1936.6249999999	0.517
1936.7083333333	0.461
1936.7916666666	0.379
1936.8749999999	0.327
1936.9583333333	0.376
1937.0416666666	0.449
1937.1249999999	0.372
1937.2083333333	0.376
1937.2916666666	0.369
1937.3749999999	0.38
1937.4583333333	0.355
1937.5416666666	0.428
1937.6249999999	0.514
1937.7083333333	0.462
1937.7916666666	0.381
1937.8749999999	0.321
1937.9583333333	0.386
1938.0416666666	0.441
1938.1249999999	0.369
1938.2083333333	0.364
1938.2916666666	0.374
1938.3749999999	0.388
1938.4583333333	0.351
1938.5416666666	0.432
1938.6249999999	0.52
1938.7083333333	0.48
1938.7916666666	0.391
1938.8749999999	0.329
1938.9583333333	0.379
1939.0416666666	0.45
1939.1249999999	0.369
1939.2083333333	0.373
1939.2916666666	0.365
1939.3749999999	0.389
1939.4583333333	0.354
1939.5416666666	0.433
1939.6249999999	0.529
1939.7083333333	0.489
1939.7916666666	0.425
1939.8749999999	0.361
1939.9583333333	0.374
1940.0416666666	0.472
1940.1249999999	0.347
1940.2083333333	0.395
1940.2916666666	0.401
1940.3749999999	0.417
1940.4583333333	0.387
1940.5416666666	0.452
1940.6249999999	0.52
1940.7083333333	0.504
1940.7916666666	0.421
1940.8749999999	0.38
1940.9583333333	0.433
1941.0416666666	0.46
1941.1249999999	0.342
1941.2083333333	0.383
1941.2916666666	0.385
1941.3749999999	0.382
1941.4583333333	0.353
1941.5416666666	0.432
1941.6249999999	0.489
1941.7083333333	0.475
1941.7916666666	0.379
1941.8749999999	0.359
1941.9583333333	0.46
1942.0416666666	0.495
1942.1249999999	0.389
1942.2083333333	0.41
1942.2916666666	0.381
1942.3749999999	0.412
1942.4583333333	0.396
1942.5416666666	0.444
1942.6249999999	0.533
1942.7083333333	0.487
1942.7916666666	0.424
1942.8749999999	0.363
1942.9583333333	0.413
1943.0416666666	0.496
1943.1249999999	0.416
1943.2083333333	0.395
1943.2916666666	0.376
1943.3749999999	0.41
1943.4583333333	0.406
1943.5416666666	0.482
1943.6249999999	0.533
1943.7083333333	0.497
1943.7916666666	0.426
1943.8749999999	0.369
1943.9583333333	0.383
1944.0416666666	0.448
1944.1249999999	0.367
1944.2083333333	0.385
1944.2916666666	0.366
1944.3749999999	0.395
1944.4583333333	0.373
1944.5416666666	0.469
1944.6249999999	0.527
1944.7083333333	0.484
1944.7916666666	0.421
1944.8749999999	0.386
1944.9583333333	0.397
1945.0416666666	0.456
1945.1249999999	0.404
1945.2083333333	0.39
1945.2916666666	0.36
1945.3749999999	0.426
1945.4583333333	0.386
1945.5416666666	0.486
1945.6249999999	0.518
1945.7083333333	0.545
1945.7916666666	0.473
1945.8749999999	0.386
1945.9583333333	0.372
1946.0416666666	0.47
1946.1249999999	0.389
1946.2083333333	0.376
1946.2916666666	0.361
1946.3749999999	0.391
1946.4583333333	0.373
1946.5416666666	0.437
1946.6249999999	0.482
1946.7083333333	0.478
1946.7916666666	0.393
1946.8749999999	0.319
1946.9583333333	0.353
1947.0416666666	0.446
1947.1249999999	0.35
1947.2083333333	0.371
1947.2916666666	0.36
1947.3749999999	0.401
1947.4583333333	0.355
1947.5416666666	0.439
1947.6249999999	0.487
1947.7083333333	0.472
1947.7916666666	0.417
1947.8749999999	0.333
1947.9583333333	0.358
1948.0416666666	0.416
1948.1249999999	0.381
1948.2083333333	0.36
1948.2916666666	0.362
1948.3749999999	0.395
1948.4583333333	0.353
1948.5416666666	0.437
1948.6249999999	0.477
1948.7083333333	0.452
1948.7916666666	0.392
1948.8749999999	0.326
1948.9583333333	0.369
1949.0416666666	0.391
1949.1249999999	0.319
1949.2083333333	0.315
1949.2916666666	0.337
1949.3749999999	0.366
1949.4583333333	0.338
1949.5416666666	0.421
1949.6249999999	0.499
1949.7083333333	0.442
1949.7916666666	0.351
1949.8749999999	0.305
1949.9583333333	0.339
1950.0416666666	0.381
1950.1249999999	0.321
1950.2083333333	0.318
1950.2916666666	0.334
1950.3749999999	0.357
1950.4583333333	0.336
1950.5416666666	0.408
1950.6249999999	0.485
1950.7083333333	0.45
1950.7916666666	0.351
1950.8749999999	0.292
1950.9583333333	0.317
1951.0416666666	0.356
1951.1249999999	0.296
1951.2083333333	0.311
1951.2916666666	0.332
1951.3749999999	0.355
1951.4583333333	0.323
1951.5416666666	0.435
1951.6249999999	0.483
1951.7083333332	0.438
1951.7916666666	0.344
1951.8749999999	0.282
1951.9583333332	0.297
1952.0416666666	0.355
1952.1249999999	0.283
1952.2083333332	0.297
1952.2916666666	0.324
1952.3749999999	0.353
1952.4583333332	0.318
1952.5416666666	0.412
